codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
214400,HUATIAPA,AREQUIPA,CASTILLA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,mpas15,pp,20260823,20260921,00Z,D1,6h,S/D,S/D,S/D,S/D,0
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.205,0.208,0.669,0.404,226
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.316,0.317,0.949,0.447,172
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.061,0.119,0.373,0.359,198
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.163,0.173,0.713,0.342,227
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.365,0.398,0.959,0.259,115
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.056,0.323,0.886,0.502,224
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.555,0.671,1.447,0.486,169
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.051,0.328,0.849,0.502,194
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.329,0.499,1.408,0.477,223
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.183,0.383,0.894,0.523,113
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.035,0.035,0.216,S/D,232
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.038,0.038,0.165,S/D,177
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.01,0.01,0.076,S/D,204
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.008,0.008,0.07,S/D,232
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.034,0.034,0.225,S/D,118
47E3834A,IMATA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.088,0.174,0.517,0.372,230
47E3834A,IMATA,AREQUIPA,CAYLLOMA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.138,0.218,0.625,0.37,176
47E3834A,IMATA,AREQUIPA,CAYLLOMA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.037,0.131,0.501,0.424,202
47E3834A,IMATA,AREQUIPA,CAYLLOMA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.086,0.181,0.748,0.376,230
47E3834A,IMATA,AREQUIPA,CAYLLOMA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.177,0.265,0.674,0.279,117
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.001,0.001,0.009,S/D,224
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.0,0.0,0.0,S/D,172
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.0,0.0,0.0,S/D,196
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.0,0.0,0.0,S/D,224
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.0,0.0,0.0,S/D,114
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.1,0.109,0.406,0.396,218
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.062,0.074,0.303,0.513,167
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.017,0.049,0.189,0.371,191
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.031,0.055,0.201,0.457,218
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.257,0.262,0.637,0.28,111
47265686,SIBAYO,AREQUIPA,CAYLLOMA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,mpas15,pp,20260823,20260921,00Z,D1,6h,S/D,S/D,S/D,S/D,0
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.071,0.146,0.424,0.287,207
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.084,0.196,0.581,0.349,158
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.06,0.156,0.62,0.373,181
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.069,0.139,0.586,0.382,208
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.148,0.251,0.658,0.279,105
115150,COROPUNA,AREQUIPA,CONDESUYOS,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,mpas15,pp,20260823,20260921,00Z,D1,6h,S/D,S/D,S/D,S/D,0
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.202,0.373,0.791,0.561,222
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.542,0.779,1.573,0.45,169
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.017,0.413,1.001,0.469,194
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.456,0.722,2.116,0.419,223
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,mpas15,pp,20260823,20260921,00Z,D1,6h,0.374,0.555,1.067,0.445,113
47280292,COTAHUASI,AREQUIPA,LA UNION,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.193,0.296,0.814,0.107,139
47280292,COTAHUASI,AREQUIPA,LA UNION,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.06,0.202,0.617,0.01,101
47280292,COTAHUASI,AREQUIPA,LA UNION,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.114,0.234,0.65,0.052,121
47280292,COTAHUASI,AREQUIPA,LA UNION,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.06,0.168,0.672,0.154,136
47280292,COTAHUASI,AREQUIPA,LA UNION,mpas15,pp,20260823,20260921,00Z,D1,6h,0.311,0.414,1.079,0.23,70
115151,CUYAU,AREQUIPA,LA UNION,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.292,0.292,0.897,0.326,228
115151,CUYAU,AREQUIPA,LA UNION,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.141,0.141,0.351,0.303,174
115151,CUYAU,AREQUIPA,LA UNION,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.117,0.118,0.331,0.196,200
115151,CUYAU,AREQUIPA,LA UNION,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.098,0.099,0.504,0.309,229
115151,CUYAU,AREQUIPA,LA UNION,mpas15,pp,20260823,20260921,00Z,D1,6h,0.245,0.245,0.784,0.113,116
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.366,0.569,1.29,0.543,224
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.857,1.109,2.31,0.514,172
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.084,0.368,1.315,0.561,196
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.319,0.585,2.069,0.476,224
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,mpas15,pp,20260823,20260921,00Z,D1,6h,0.659,0.836,1.93,0.534,114
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.453,0.491,1.226,0.578,224
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.838,0.898,1.875,0.529,172
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.026,0.228,0.595,0.503,196
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.554,0.664,2.057,0.52,224
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,mpas15,pp,20260823,20260921,00Z,D1,6h,0.916,0.946,2.368,0.556,114
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.533,0.561,1.358,0.345,225
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.568,0.578,1.185,0.386,172
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.373,0.471,0.92,0.258,196
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.07,0.205,0.853,0.33,224
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.768,0.775,1.771,0.329,114
114122,CCONTACC,AYACUCHO,LUCANAS,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.341,0.351,1.017,0.315,226
114122,CCONTACC,AYACUCHO,LUCANAS,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.545,0.554,1.507,0.276,173
114122,CCONTACC,AYACUCHO,LUCANAS,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.066,0.088,0.274,0.276,198
114122,CCONTACC,AYACUCHO,LUCANAS,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.429,0.453,1.741,0.31,227
114122,CCONTACC,AYACUCHO,LUCANAS,mpas15,pp,20260823,20260921,00Z,D1,6h,0.51,0.517,1.511,0.27,115
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.017,0.055,0.381,0.169,206
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.025,0.071,0.427,0.136,156
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.027,0.056,0.397,0.067,180
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.008,0.082,0.466,-0.049,206
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,mpas15,pp,20260823,20260921,00Z,D1,6h,0.14,0.211,0.649,0.034,105
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.171,0.242,0.971,0.331,223
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.13,0.262,0.86,0.402,169
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.001,0.072,0.347,0.346,195
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.397,0.498,1.911,0.298,223
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,mpas15,pp,20260823,20260921,00Z,D1,6h,0.372,0.45,1.257,0.263,113
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.619,0.619,1.465,S/D,129
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.742,0.742,1.365,S/D,98
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.143,0.143,0.337,S/D,110
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.632,0.632,1.754,S/D,128
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,mpas15,pp,20260823,20260921,00Z,D1,6h,0.769,0.769,2.025,S/D,65
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,mpas15,pp,20260823,20260921,00Z,D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,mpas15,pp,20260823,20260921,00Z,D1,6h,S/D,S/D,S/D,S/D,0
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.348,0.348,1.109,0.331,223
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.041,0.115,0.531,0.428,170
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.025,0.132,0.521,0.221,195
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.058,0.158,0.68,0.363,222
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.309,0.385,0.929,0.228,113
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.407,0.407,1.394,S/D,224
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.131,0.131,0.601,S/D,170
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.119,0.119,0.37,S/D,194
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.072,0.072,0.521,S/D,222
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.275,0.275,0.621,S/D,113
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.253,0.521,1.24,0.289,209
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.672,0.949,1.747,0.213,157
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.028,0.377,0.824,-0.018,183
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.065,0.391,1.565,0.177,208
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.648,1.01,2.303,0.145,106
472501F4,BALSAS,CAJAMARCA,CELENDIN,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,S/D,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,mpas15,pp,20260823,20260921,00Z,D1,6h,S/D,S/D,S/D,S/D,0
4726631C,CELENDIN,CAJAMARCA,CELENDIN,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.27,0.296,0.964,0.338,213
4726631C,CELENDIN,CAJAMARCA,CELENDIN,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.384,0.427,0.786,0.275,162
4726631C,CELENDIN,CAJAMARCA,CELENDIN,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.024,0.081,0.292,0.16,184
4726631C,CELENDIN,CAJAMARCA,CELENDIN,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.027,0.1,0.551,0.293,212
4726631C,CELENDIN,CAJAMARCA,CELENDIN,mpas15,pp,20260823,20260921,00Z,D1,6h,0.711,0.739,1.507,0.143,108
4726C3E4,CHOTA,CAJAMARCA,CHOTA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.857,0.923,1.891,0.279,185
4726C3E4,CHOTA,CAJAMARCA,CHOTA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.435,0.533,0.924,0.339,145
4726C3E4,CHOTA,CAJAMARCA,CHOTA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.048,0.217,0.613,0.235,160
4726C3E4,CHOTA,CAJAMARCA,CHOTA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.044,0.149,0.643,0.099,184
4726C3E4,CHOTA,CAJAMARCA,CHOTA,mpas15,pp,20260823,20260921,00Z,D1,6h,1.034,1.077,2.06,0.161,94
47E94706,HUAMBOS,CAJAMARCA,CHOTA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.45,0.556,1.154,0.199,224
47E94706,HUAMBOS,CAJAMARCA,CHOTA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.055,0.214,0.822,0.12,171
47E94706,HUAMBOS,CAJAMARCA,CHOTA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.039,0.192,0.753,-0.008,197
47E94706,HUAMBOS,CAJAMARCA,CHOTA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.073,0.169,0.755,0.298,225
47E94706,HUAMBOS,CAJAMARCA,CHOTA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.586,0.679,1.428,0.032,114
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.079,0.18,0.392,-0.141,225
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.016,0.116,0.341,-0.091,172
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.009,0.093,0.281,-0.123,196
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.029,0.072,0.264,0.066,224
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.016,0.116,0.359,0.026,114
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.799,0.89,1.957,0.027,222
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.427,0.536,1.007,0.137,170
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.082,0.213,0.738,0.125,192
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.013,0.12,0.726,0.13,220
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.725,0.784,2.066,0.147,112
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.404,0.413,1.365,-0.09,222
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.179,0.195,0.464,-0.007,168
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.019,0.039,0.224,-0.087,194
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.349,0.384,1.648,-0.011,223
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.811,0.855,2.393,-0.031,113
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.074,0.074,0.257,S/D,220
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.059,0.059,0.213,S/D,167
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.023,0.023,0.104,S/D,192
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.012,0.012,0.075,S/D,221
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.362,0.362,1.064,S/D,112
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.23,0.232,0.613,0.083,214
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.918,0.918,1.897,0.149,160
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.316,0.322,0.786,-0.085,188
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.024,0.029,0.184,0.145,214
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,mpas15,pp,20260823,20260921,00Z,D1,6h,1.314,1.319,3.425,-0.019,109
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.05,0.083,0.315,0.055,217
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.149,0.17,0.432,0.097,164
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.009,0.05,0.214,-0.066,188
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,wrf5,pp,20260823,20260921,"00Z,12Z",D1,6h,-0.004,0.03,0.168,0.231,216
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,mpas15,pp,20260823,20260921,00Z,D1,6h,0.019,0.054,0.242,-0.131,110
472B3006,CUMBA,CAJAMARCA,CUTERVO,ecmwf,pp,20260823,20260921,"00Z,12Z",D1,6h,0.487,0.821,1.72,0.311,222
472B3006,CUMBA,CAJAMARCA,CUTERVO,gfs,pp,20260823,20260921,"00Z,12Z",D1,6h,0.427,0.695,1.268,0.401,169
472B3006,CUMBA,CAJAMARCA,CUTERVO,eta5,pp,20260823,20260921,"00Z,12Z",D1,6h,0.379,0.61,1.182,0.266,192
